tomoe_id,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso
651133_055,2018-04-20T15:15:56.909,2018,4,21,0,15,56.908880,0.277680,100.594662,93.604003,133.298438,45.236530,35.647573,43,83,232.966131,29.089320,201049.945015,235.222673,27.176432,198642.697470
651143_055,2018-04-20T15:15:56.831,2018,4,21,0,15,56.830880,0.127920,102.560230,99.357074,132.977451,44.212779,35.167669,16,42,232.369438,29.602548,201863.358207,233.372810,28.747510,200645.718216
651143_055,2018-04-20T15:15:56.909,2018,4,21,0,15,56.908880,0.277680,100.594662,93.604003,133.298438,45.236530,35.647573,43,83,232.966131,29.089320,201049.945015,235.222673,27.176432,198642.697470
651323_041,2018-04-20T15:18:07.809,2018,4,21,0,18,7.808480,0.287040,96.311121,90.122449,93.573850,55.260334,38.447039,35,90,232.532756,28.640776,195233.006319,234.467700,26.105098,198190.644113
651323_042,2018-04-20T15:18:07.809,2018,4,21,0,18,7.808480,0.287040,96.311121,90.122449,93.573850,55.260334,38.447039,35,90,232.532756,28.640776,195233.006319,234.467700,26.105098,198190.644113
651323_043,2018-04-20T15:18:07.809,2018,4,21,0,18,7.808480,0.287040,96.311121,90.122449,93.573850,55.260334,38.447039,35,90,232.532756,28.640776,195233.006319,234.467700,26.105098,198190.644113
651344_043,2018-04-20T15:18:07.809,2018,4,21,0,18,7.808480,0.287040,96.311121,90.122449,93.573850,55.260334,38.447039,35,90,232.532756,28.640776,195233.006319,234.467700,26.105098,198190.644113
651513_019,2018-04-20T15:20:02.924,2018,4,21,0,20,2.924000,0.255840,103.155944,94.938873,104.145495,40.414338,42.918460,40,76,231.749734,29.974014,200867.374448,233.563290,27.328134,200446.475429
651513_020,2018-04-20T15:20:02.924,2018,4,21,0,20,2.924000,0.255840,103.155944,94.938873,104.145495,40.414338,42.918460,40,76,231.749734,29.974014,200867.374448,233.563290,27.328134,200446.475429
651513_021,2018-04-20T15:20:02.924,2018,4,21,0,20,2.924000,0.255840,103.155944,94.938873,104.145495,40.414338,42.918460,40,76,231.749734,29.974014,200867.374448,233.563290,27.328134,200446.475429
651513_111,2018-04-20T15:20:47.902,2018,4,21,0,20,47.901920,0.361920,100.959527,94.689982,147.931200,43.297453,23.164077,50,111,232.933640,28.988248,202368.519056,234.768686,27.504434,198826.504413
651523_111,2018-04-20T15:20:47.902,2018,4,21,0,20,47.901920,0.361920,100.959527,94.689982,147.931200,43.297453,23.164077,50,111,232.933640,28.988248,202368.519056,234.768686,27.504434,198826.504413
651544_019,2018-04-20T15:20:02.924,2018,4,21,0,20,2.924000,0.255840,103.155944,94.938873,104.145495,40.414338,42.918460,40,76,231.749734,29.974014,200867.374448,233.563290,27.328134,200446.475429
651711_044,2018-04-20T15:22:20.329,2018,4,21,0,22,20.328800,0.368160,95.949257,88.346704,172.366465,49.419274,31.239860,58,117,232.471752,27.464396,201670.230953,234.916312,26.115916,194297.879875
651711_072,2018-04-20T15:22:34.643,2018,4,21,0,22,34.643360,0.333840,92.425440,86.779123,170.449808,54.683374,28.913005,54,106,232.848055,26.418238,201055.944415,235.059128,25.446610,195286.597416
651712_028,2018-04-20T15:22:12.479,2018,4,21,0,22,12.478880,0.330720,102.160413,93.425170,161.843253,17.236909,28.322297,53,100,233.117344,29.431034,202090.845826,233.970188,27.388262,196939.139358
651716_073,2018-04-20T15:22:34.643,2018,4,21,0,22,34.643360,0.333840,92.425440,86.779123,170.449808,54.683374,28.913005,54,106,232.848055,26.418238,201055.944415,235.059128,25.446610,195286.597416
651721_045,2018-04-20T15:22:20.329,2018,4,21,0,22,20.328800,0.368160,95.949257,88.346704,172.366465,49.419274,31.239860,58,117,232.471752,27.464396,201670.230953,234.916312,26.115916,194297.879875
652011_113,2018-04-20T15:26:15.536,2018,4,21,0,26,15.536240,0.258960,106.551234,103.149281,61.310969,69.545209,37.576867,42,84,231.804183,31.021481,201392.768928,232.324369,28.886540,207302.056197
652311_070,2018-04-20T15:29:03.679,2018,4,21,0,29,3.679280,0.271440,91.700800,85.846499,176.420271,51.322316,34.585052,33,80,231.589070,26.886892,196496.346521,233.519959,25.915408,190180.949062
652321_070,2018-04-20T15:29:03.679,2018,4,21,0,29,3.679280,0.271440,91.700800,85.846499,176.420271,51.322316,34.585052,33,80,231.589070,26.886892,196496.346521,233.519959,25.915408,190180.949062
652332_062,2018-04-20T15:28:59.967,2018,4,21,0,28,59.966480,0.333840,102.704907,95.750859,188.285662,42.768505,28.148753,50,108,233.681836,28.855050,206617.128741,235.154212,27.792467,199212.836614
652334_063,2018-04-20T15:28:59.967,2018,4,21,0,28,59.966480,0.333840,102.704907,95.750859,188.285662,42.768505,28.148753,50,108,233.681836,28.855050,206617.128741,235.154212,27.792467,199212.836614
652514_054,2018-04-20T15:31:14.223,2018,4,21,0,31,14.223200,0.299520,108.715036,101.368607,74.950257,41.584888,34.757279,36,85,233.629335,31.077682,205093.580750,234.446526,28.410114,206720.090442
652514_055,2018-04-20T15:31:14.223,2018,4,21,0,31,14.223200,0.299520,108.715036,101.368607,74.950257,41.584888,34.757279,36,85,233.629335,31.077682,205093.580750,234.446526,28.410114,206720.090442
652523_055,2018-04-20T15:31:14.223,2018,4,21,0,31,14.223200,0.299520,108.715036,101.368607,74.950257,41.584888,34.757279,36,85,233.629335,31.077682,205093.580750,234.446526,28.410114,206720.090442
652526_083,2018-04-20T15:31:28.313,2018,4,21,0,31,28.313120,0.221520,111.585664,108.352776,103.112987,77.153212,63.951412,36,69,231.601155,32.131774,204578.148208,235.089157,30.057821,210304.389447
652532_056,2018-04-20T15:31:14.223,2018,4,21,0,31,14.223200,0.299520,108.715036,101.368607,74.950257,41.584888,34.757279,36,85,233.629335,31.077682,205093.580750,234.446526,28.410114,206720.090442
652541_056,2018-04-20T15:31:14.223,2018,4,21,0,31,14.223200,0.299520,108.715036,101.368607,74.950257,41.584888,34.757279,36,85,233.629335,31.077682,205093.580750,234.446526,28.410114,206720.090442
652712_053,2018-04-20T15:33:19.441,2018,4,21,0,33,19.441280,0.358800,94.176516,91.180225,66.218093,74.300210,31.438988,55,116,233.217074,28.192440,193597.337324,234.037257,25.968251,201385.790505
652721_054,2018-04-20T15:33:19.441,2018,4,21,0,33,19.441280,0.358800,94.176516,91.180225,66.218093,74.300210,31.438988,55,116,233.217074,28.192440,193597.337324,234.037257,25.968251,201385.790505
652815_023,2018-04-20T15:34:06.934,2018,4,21,0,34,6.933920,0.249600,103.685414,99.951483,99.321279,75.156976,60.214636,33,76,232.547553,30.942247,196493.893232,235.957805,28.540269,203092.091082
652824_023,2018-04-20T15:34:06.934,2018,4,21,0,34,6.933920,0.249600,103.685414,99.951483,99.321279,75.156976,60.214636,33,76,232.547553,30.942247,196493.893232,235.957805,28.540269,203092.091082
652825_023,2018-04-20T15:34:06.934,2018,4,21,0,34,6.933920,0.249600,103.685414,99.951483,99.321279,75.156976,60.214636,33,76,232.547553,30.942247,196493.893232,235.957805,28.540269,203092.091082
652911_099,2018-04-20T15:35:47.738,2018,4,21,0,35,47.738000,0.290160,102.190499,96.673700,37.070693,53.706650,32.494034,39,90,234.530205,29.565965,201362.394793,233.860459,27.206378,204827.382981
652912_099,2018-04-20T15:35:47.738,2018,4,21,0,35,47.738000,0.290160,102.190499,96.673700,37.070693,53.706650,32.494034,39,90,234.530205,29.565965,201362.394793,233.860459,27.206378,204827.382981
653034_087,2018-04-20T15:36:56.924,2018,4,21,0,36,56.924000,0.202800,97.707899,97.534640,104.007393,83.544321,27.856591,25,63,238.236194,29.262104,194431.762269,238.515843,29.099146,195028.183577
653114_095,2018-04-20T15:38:03.255,2018,4,21,0,38,3.255200,0.371280,104.832084,96.886384,160.449000,44.327496,29.892768,64,118,232.891427,29.888429,204567.463661,235.333066,28.282309,198519.675540
653114_096,2018-04-20T15:38:03.255,2018,4,21,0,38,3.255200,0.371280,104.832084,96.886384,160.449000,44.327496,29.892768,64,118,232.891427,29.888429,204567.463661,235.333066,28.282309,198519.675540
653622_004,2018-04-20T15:42:44.526,2018,4,21,0,42,44.526320,0.156000,100.861131,98.280214,138.750580,71.714856,54.797071,18,50,230.360221,28.006476,208264.956123,232.822636,27.346963,207239.995949
653622_004,2018-04-20T15:42:44.754,2018,4,21,0,42,44.754080,0.124800,97.049757,94.923158,137.704380,71.739132,54.037205,19,41,234.041196,26.992070,207021.216065,236.017617,26.380047,206651.328148
653623_005,2018-04-20T15:42:44.526,2018,4,21,0,42,44.526320,0.156000,100.861131,98.280214,138.750580,71.714856,54.797071,18,50,230.360221,28.006476,208264.956123,232.822636,27.346963,207239.995949
653623_005,2018-04-20T15:42:44.754,2018,4,21,0,42,44.754080,0.124800,97.049757,94.923158,137.704380,71.739132,54.037205,19,41,234.041196,26.992070,207021.216065,236.017617,26.380047,206651.328148
653623_006,2018-04-20T15:42:44.754,2018,4,21,0,42,44.754080,0.124800,97.049757,94.923158,137.704380,71.739132,54.037205,19,41,234.041196,26.992070,207021.216065,236.017617,26.380047,206651.328148
653641_003,2018-04-20T15:42:44.526,2018,4,21,0,42,44.526320,0.156000,100.861131,98.280214,138.750580,71.714856,54.797071,18,50,230.360221,28.006476,208264.956123,232.822636,27.346963,207239.995949
653641_004,2018-04-20T15:42:44.526,2018,4,21,0,42,44.526320,0.156000,100.861131,98.280214,138.750580,71.714856,54.797071,18,50,230.360221,28.006476,208264.956123,232.822636,27.346963,207239.995949
653641_004,2018-04-20T15:42:44.754,2018,4,21,0,42,44.754080,0.124800,97.049757,94.923158,137.704380,71.739132,54.037205,19,41,234.041196,26.992070,207021.216065,236.017617,26.380047,206651.328148
653641_005,2018-04-20T15:42:44.526,2018,4,21,0,42,44.526320,0.156000,100.861131,98.280214,138.750580,71.714856,54.797071,18,50,230.360221,28.006476,208264.956123,232.822636,27.346963,207239.995949
653641_005,2018-04-20T15:42:44.754,2018,4,21,0,42,44.754080,0.124800,97.049757,94.923158,137.704380,71.739132,54.037205,19,41,234.041196,26.992070,207021.216065,236.017617,26.380047,206651.328148
653641_006,2018-04-20T15:42:44.754,2018,4,21,0,42,44.754080,0.124800,97.049757,94.923158,137.704380,71.739132,54.037205,19,41,234.041196,26.992070,207021.216065,236.017617,26.380047,206651.328148
653643_005,2018-04-20T15:42:44.526,2018,4,21,0,42,44.526320,0.156000,100.861131,98.280214,138.750580,71.714856,54.797071,18,50,230.360221,28.006476,208264.956123,232.822636,27.346963,207239.995949
653643_005,2018-04-20T15:42:44.754,2018,4,21,0,42,44.754080,0.124800,97.049757,94.923158,137.704380,71.739132,54.037205,19,41,234.041196,26.992070,207021.216065,236.017617,26.380047,206651.328148
653714_104,2018-04-20T15:44:37.764,2018,4,21,0,44,37.763600,0.190320,109.426582,103.780997,99.012244,62.219987,63.164568,30,59,232.799775,31.605704,203493.544875,235.306996,29.157076,206893.529519
653714_106,2018-04-20T15:44:37.764,2018,4,21,0,44,37.763600,0.190320,109.426582,103.780997,99.012244,62.219987,63.164568,30,59,232.799775,31.605704,203493.544875,235.306996,29.157076,206893.529519
653715_105,2018-04-20T15:44:37.764,2018,4,21,0,44,37.763600,0.190320,109.426582,103.780997,99.012244,62.219987,63.164568,30,59,232.799775,31.605704,203493.544875,235.306996,29.157076,206893.529519
653725_105,2018-04-20T15:44:37.764,2018,4,21,0,44,37.763600,0.190320,109.426582,103.780997,99.012244,62.219987,63.164568,30,59,232.799775,31.605704,203493.544875,235.306996,29.157076,206893.529519
653733_104,2018-04-20T15:44:37.764,2018,4,21,0,44,37.763600,0.190320,109.426582,103.780997,99.012244,62.219987,63.164568,30,59,232.799775,31.605704,203493.544875,235.306996,29.157076,206893.529519
653741_060,2018-04-20T15:44:15.986,2018,4,21,0,44,15.986000,0.386880,94.325788,90.671117,31.653064,67.607779,24.844250,64,122,233.794863,27.978993,195171.906639,232.775120,25.904711,200711.002625
653813_090,2018-04-20T15:45:33.406,2018,4,21,0,45,33.405680,0.202800,94.673038,88.498822,84.700761,35.163392,37.726947,31,61,234.204787,27.980751,195866.496682,234.942627,25.874801,196201.660599
653814_091,2018-04-20T15:45:33.406,2018,4,21,0,45,33.405680,0.202800,94.673038,88.498822,84.700761,35.163392,37.726947,31,61,234.204787,27.980751,195866.496682,234.942627,25.874801,196201.660599
653826_027,2018-04-20T15:45:02.006,2018,4,21,0,45,2.006000,0.290160,99.226358,91.246719,66.215038,51.508189,45.466792,38,93,233.512993,29.368186,196751.854821,234.275187,25.962625,201568.304406
653826_028,2018-04-20T15:45:02.006,2018,4,21,0,45,2.006000,0.290160,99.226358,91.246719,66.215038,51.508189,45.466792,38,93,233.512993,29.368186,196751.854821,234.275187,25.962625,201568.304406
653826_029,2018-04-20T15:45:02.006,2018,4,21,0,45,2.006000,0.290160,99.226358,91.246719,66.215038,51.508189,45.466792,38,93,233.512993,29.368186,196751.854821,234.275187,25.962625,201568.304406
654011_014,2018-04-20T15:47:00.872,2018,4,21,0,47,0.871760,0.374400,94.588201,85.232156,163.239662,42.774705,34.139732,71,118,231.592252,27.507222,198600.728466,234.239255,25.513526,191437.586644
654015_013,2018-04-20T15:47:00.872,2018,4,21,0,47,0.871760,0.374400,94.588201,85.232156,163.239662,42.774705,34.139732,71,118,231.592252,27.507222,198600.728466,234.239255,25.513526,191437.586644
654015_014,2018-04-20T15:47:00.872,2018,4,21,0,47,0.871760,0.374400,94.588201,85.232156,163.239662,42.774705,34.139732,71,118,231.592252,27.507222,198600.728466,234.239255,25.513526,191437.586644
654021_014,2018-04-20T15:47:00.872,2018,4,21,0,47,0.871760,0.374400,94.588201,85.232156,163.239662,42.774705,34.139732,71,118,231.592252,27.507222,198600.728466,234.239255,25.513526,191437.586644
654112_080,2018-04-20T15:48:36.047,2018,4,21,0,48,36.047360,0.215280,110.845615,107.387104,114.563977,75.227764,64.224201,23,62,231.199514,31.321791,207670.365813,234.964864,29.616566,211108.990101
654314_100,2018-04-20T15:51:05.090,2018,4,21,0,51,5.089760,0.302640,91.283973,83.320961,52.654090,37.794075,33.787307,37,68,233.863154,27.225915,193507.083838,233.850892,24.334328,195135.519072
654322_099,2018-04-20T15:51:05.090,2018,4,21,0,51,5.089760,0.302640,91.283973,83.320961,52.654090,37.794075,33.787307,37,68,233.863154,27.225915,193507.083838,233.850892,24.334328,195135.519072
654324_100,2018-04-20T15:51:05.090,2018,4,21,0,51,5.089760,0.302640,91.283973,83.320961,52.654090,37.794075,33.787307,37,68,233.863154,27.225915,193507.083838,233.850892,24.334328,195135.519072
654412_062,2018-04-20T15:51:49.497,2018,4,21,0,51,49.496720,0.205920,93.944094,89.953300,170.773179,59.057196,38.048438,37,66,231.375948,27.905776,194842.235226,233.326976,27.340824,190049.765216
654412_063,2018-04-20T15:51:49.497,2018,4,21,0,51,49.496720,0.205920,93.944094,89.953300,170.773179,59.057196,38.048438,37,66,231.375948,27.905776,194842.235226,233.326976,27.340824,190049.765216
654412_064,2018-04-20T15:51:49.497,2018,4,21,0,51,49.496720,0.205920,93.944094,89.953300,170.773179,59.057196,38.048438,37,66,231.375948,27.905776,194842.235226,233.326976,27.340824,190049.765216
654413_064,2018-04-20T15:51:49.497,2018,4,21,0,51,49.496720,0.205920,93.944094,89.953300,170.773179,59.057196,38.048438,37,66,231.375948,27.905776,194842.235226,233.326976,27.340824,190049.765216
654413_072,2018-04-20T15:51:54.105,2018,4,21,0,51,54.104960,0.265200,98.531149,94.138354,124.831715,68.388601,44.356028,41,83,231.872823,28.935202,197903.795869,235.254977,27.356380,198617.599202
654433_062,2018-04-20T15:51:49.497,2018,4,21,0,51,49.496720,0.205920,93.944094,89.953300,170.773179,59.057196,38.048438,37,66,231.375948,27.905776,194842.235226,233.326976,27.340824,190049.765216
654433_063,2018-04-20T15:51:49.497,2018,4,21,0,51,49.496720,0.205920,93.944094,89.953300,170.773179,59.057196,38.048438,37,66,231.375948,27.905776,194842.235226,233.326976,27.340824,190049.765216
654444_062,2018-04-20T15:51:49.497,2018,4,21,0,51,49.496720,0.205920,93.944094,89.953300,170.773179,59.057196,38.048438,37,66,231.375948,27.905776,194842.235226,233.326976,27.340824,190049.765216
654444_063,2018-04-20T15:51:49.497,2018,4,21,0,51,49.496720,0.205920,93.944094,89.953300,170.773179,59.057196,38.048438,37,66,231.375948,27.905776,194842.235226,233.326976,27.340824,190049.765216
654444_064,2018-04-20T15:51:49.497,2018,4,21,0,51,49.496720,0.205920,93.944094,89.953300,170.773179,59.057196,38.048438,37,66,231.375948,27.905776,194842.235226,233.326976,27.340824,190049.765216
654444_071,2018-04-20T15:51:54.105,2018,4,21,0,51,54.104960,0.265200,98.531149,94.138354,124.831715,68.388601,44.356028,41,83,231.872823,28.935202,197903.795869,235.254977,27.356380,198617.599202
654444_072,2018-04-20T15:51:54.105,2018,4,21,0,51,54.104960,0.265200,98.531149,94.138354,124.831715,68.388601,44.356028,41,83,231.872823,28.935202,197903.795869,235.254977,27.356380,198617.599202
654444_073,2018-04-20T15:51:54.105,2018,4,21,0,51,54.104960,0.265200,98.531149,94.138354,124.831715,68.388601,44.356028,41,83,231.872823,28.935202,197903.795869,235.254977,27.356380,198617.599202
654511_048,2018-04-20T15:52:45.432,2018,4,21,0,52,45.432080,0.315120,91.434582,86.563750,144.012076,55.299691,25.621978,47,99,232.600031,26.745346,196831.943467,234.751287,25.501534,194445.030448
654521_048,2018-04-20T15:52:45.432,2018,4,21,0,52,45.432080,0.315120,91.434582,86.563750,144.012076,55.299691,25.621978,47,99,232.600031,26.745346,196831.943467,234.751287,25.501534,194445.030448
654521_049,2018-04-20T15:52:45.432,2018,4,21,0,52,45.432080,0.315120,91.434582,86.563750,144.012076,55.299691,25.621978,47,99,232.600031,26.745346,196831.943467,234.751287,25.501534,194445.030448
654544_075,2018-04-20T15:52:58.524,2018,4,21,0,52,58.523600,0.218400,94.023410,87.125677,73.171894,39.242316,41.222312,33,65,233.549438,28.033255,194233.755994,234.187870,25.514873,195588.999865
654611_063,2018-04-20T15:53:55.507,2018,4,21,0,53,55.507280,0.255840,93.034371,88.187967,176.777931,43.775389,27.357986,42,63,232.225266,27.167674,197509.032183,233.516507,26.295051,192803.659407
654612_113,2018-04-20T15:54:19.965,2018,4,21,0,54,19.964960,0.196560,97.043066,92.070823,106.191172,50.939427,39.581379,20,53,232.460857,28.291664,198772.990156,233.997773,26.556966,199392.191754
654616_112,2018-04-20T15:54:19.965,2018,4,21,0,54,19.964960,0.196560,97.043066,92.070823,106.191172,50.939427,39.581379,20,53,232.460857,28.291664,198772.990156,233.997773,26.556966,199392.191754
654625_062,2018-04-20T15:53:55.507,2018,4,21,0,53,55.507280,0.255840,93.034371,88.187967,176.777931,43.775389,27.357986,42,63,232.225266,27.167674,197509.032183,233.516507,26.295051,192803.659407
654626_062,2018-04-20T15:53:55.507,2018,4,21,0,53,55.507280,0.255840,93.034371,88.187967,176.777931,43.775389,27.357986,42,63,232.225266,27.167674,197509.032183,233.516507,26.295051,192803.659407
654811_059,2018-04-20T15:56:13.065,2018,4,21,0,56,13.064960,0.330720,99.748754,92.152040,163.265961,54.541433,41.504467,54,103,231.734679,28.370663,203722.313523,235.019760,27.011841,196652.556218
