Event_Number,MJD,Begining_time_of_the_event_YYYY,MM,DD,hh,mm,ss.ssssss,Duratin[s],Radiant(Right_Ascension),Radiant(Declination),Radiant(Azimuth),Radiant(Zenith),Radiant(Azimuth)_uncorrected,Radiant(Zenith)_uncorrected,Zenith_angle_correction,Initial_velocity(observed)[km/s],Initial_velocity(geocentric)[km/s],RCS[dBsm]at_max_SNR,SNR_max[dB],Beginning_height[km],End height [km],Azimuth of meteor start point,Zenith of meteor start point,Azimuth of meteor end point,Zenith of meteor end point,Semimajor_axis_(AU),Eccentricity,Perihelion_dist_(AU),Lon_of_asc_node_(deg),Inclination_(deg),Argument_of_periapsis_(deg),Period [yr],Heliocentric velocity [km/s],Radiant (ecliptic longitude),Radiant (ecliptic latitude),Solar longitude,RA error,dec error,az error,ze error,velocity error,a error,e error,q error,i error,omega error,P error,heliocentric velocity error,radiant (ecliptic longitude),radiant (ecliptic latitude),Hammer X,Hammer Y,Time from perihelion [days]
1002357,58228.73607,2018,4,20,17,39,56.36768,0.19968,297.893411,6.717816,111.014261,52.269719,110.824553,51.891196,0.618842,53.425187,51.967567,-38.041003,9.260462,99.046145,92.772276,92.898719,2.962931,316.819659,2.225821,0.968208,0.061834,0.90834,30.342307,124.9995,49.644414,0.952693,28.991844,301.479019,27.15792,30.342307,2.499305,2.611857,2.833024,1.303654,1.585617,0.162264,0.088632,0.160088,5.360678,15.668902,0.243411,1.585617,2.499305,2.611857,-0.014032,0.469575,120.624078
1002358,58228.73648,2018,4,20,17,40,31.50512,0.2808,230.4038,-15.232711,203.78158,53.43877,203.130949,52.149123,1.151617,39.477455,38.008504,-12.757569,34.622344,97.031911,90.300072,228.851375,1.581883,12.103527,3.844285,3.03288,0.951721,0.146425,30.342704,7.572357,318.752235,5.281811,38.178434,231.982639,3.132701,30.342704,0.371641,0.429101,0.306314,0.343235,0.290922,0.272508,0.004258,0.005387,1.020098,1.40496,0.714774,0.290922,0.371641,0.429101,1.178449,0.057194,-35.157137
1002359,58228.73658,2018,4,20,17,40,40.08824,0.23712,317.533779,26.521775,78.339,57.559608,78.486173,56.32235,1.575201,35.739134,33.63748,-29.641702,18.030395,95.19645,90.67752,96.696308,2.250332,239.106918,2.228238,0.846141,0.523756,0.402969,30.342801,71.136565,42.058838,0.778331,26.641355,330.288437,40.539652,30.342801,2.212824,2.117565,1.976166,1.224655,1.148792,0.068542,0.043012,0.069178,4.029399,18.106504,0.095011,1.148792,2.212824,2.117565,-0.418125,0.697925,65.503144
1002360,58228.73682,2018,4,20,17,41,1.4852,0.24024,278.495485,-37.865228,157.402577,77.3293,156.897208,75.740715,1.640258,41.770217,40.116709,23.551124,38.202224,108.190925,107.66202,336.191877,12.490923,336.250136,13.641579,0.633398,0.86497,0.085528,210.343043,120.617946,166.549574,0.504098,19.010276,276.923093,-14.632243,30.343043,4.997765,3.622861,3.261372,2.460847,0.201729,0.033983,0.036667,0.02466,11.349663,6.970078,0.040714,0.201729,4.997765,3.622861,0.402396,-0.256029,-49.218651
1002361,58228.73694,2018,4,20,17,41,11.98712,0.23088,277.236311,-6.856737,143.190682,48.898062,142.769664,48.54274,0.513132,56.314264,55.030502,-27.459355,17.915299,104.077921,95.649959,172.747337,2.667811,298.84358,3.577442,1.180081,0.641823,0.422677,30.343162,140.781413,298.811061,1.281939,31.674403,277.490389,16.392235,30.343162,0.273206,0.384507,0.119429,0.377963,0.41696,0.054876,0.005779,0.016544,1.152928,5.781007,0.089529,0.41696,0.273206,0.384507,0.390302,0.286548,-53.118107
1002362,58228.73698,2018,4,20,17,41,14.9948,0.22776,278.652149,5.260007,131.863762,39.569489,131.410081,39.334604,0.484564,51.604113,50.208976,-20.233749,23.634648,111.330532,102.225075,175.402979,1.323727,293.677383,3.285266,1.078031,0.494352,0.545104,30.343196,116.172612,292.51025,1.1193,30.542878,279.805374,28.402922,30.343196,0.679234,0.738987,0.511178,0.661384,0.488358,0.061225,0.014089,0.032174,1.721872,11.547449,0.095534,0.488358,0.679234,0.738987,0.32884,0.49256,-61.369966
1002363,58228.73707,2018,4,20,17,41,22.47656,0.15912,282.829413,-4.691169,135.53054,50.03718,135.201398,49.778437,0.419261,63.056918,61.861225,-2.904689,11.449246,108.514071,102.350075,105.26124,3.067225,4.662552,2.143065,2.237881,0.66679,0.745684,30.34328,144.11461,249.176158,3.34777,36.807547,283.467297,18.148023,30.34328,0.982239,1.046305,0.77395,0.833389,1.120407,0.650828,0.086444,0.038539,2.333974,15.294902,1.515851,1.120407,0.982239,1.046305,0.287495,0.316281,-43.332168
1002364,58228.73729,2018,4,20,17,41,41.44928,0.23088,303.896631,-12.747161,123.114479,69.571831,122.867518,68.796626,0.904902,52.507953,51.011137,-33.990271,10.616708,104.487268,99.878963,90.90842,3.045114,326.316401,4.228482,0.695906,0.460747,0.375269,30.343494,163.777062,9.513985,0.580532,22.041939,303.221749,6.866663,30.343494,0.954455,0.943002,0.53663,0.742494,1.794953,0.047797,0.09596,0.092188,2.771644,10.478463,0.06003,1.794953,0.954455,0.943002,-0.045475,0.119784,92.653649
1002365,58228.7382,2018,4,20,17,43,0.33224,0.3744,309.262777,23.537135,85.988452,51.686792,86.057062,49.922424,2.27249,28.19468,25.593355,-19.815075,24.517148,95.245305,88.430876,116.330426,3.074214,230.350047,2.85834,0.676867,0.562832,0.295905,30.344385,55.89883,16.47276,0.556872,21.222011,319.678594,40.445619,30.344385,0.865377,0.731775,0.624742,0.549669,0.324553,0.008027,0.016462,0.014659,1.243969,2.17252,0.009908,0.324553,0.865377,0.731775,-0.269595,0.693409,75.126361
1002366,58228.73844,2018,4,20,17,43,21.52328,0.25896,303.082992,-7.947548,120.351185,65.329452,120.121926,64.691949,0.790537,53.987977,52.524726,-18.432994,28.259305,100.602335,94.674942,101.141263,3.356405,315.60094,4.34286,0.763375,0.341825,0.502434,30.344625,153.84162,15.745566,0.666971,24.439844,303.513197,11.724013,30.344625,0.086463,0.085968,0.05525,0.065893,0.129062,0.004782,0.007771,0.008972,0.247589,1.440537,0.006267,0.129062,0.086463,0.085968,-0.049983,0.204285,101.654922
1002367,58228.73858,2018,4,20,17,43,32.96432,0.2028,298.679232,-4.896599,121.429908,60.041945,121.185543,59.529726,0.688531,54.901459,53.476042,-35.128616,12.03891,103.319339,97.876026,111.519472,3.000267,313.621982,2.479856,0.827245,0.214557,0.649754,30.344755,146.638328,359.892561,0.752405,26.192906,299.769002,15.625909,30.344755,1.116447,1.11648,1.054494,0.620964,1.028439,0.053622,0.077993,0.107118,2.665852,4.703823,0.073364,1.028439,1.116447,1.11648,0.014193,0.271889,-137.286632
1002368,58228.73873,2018,4,20,17,43,46.63304,0.1092,297.782078,-7.673267,124.420252,61.386636,124.167567,60.885559,0.659471,56.797715,55.4178,-10.186209,15.889449,109.284585,106.304841,221.50282,3.467505,257.158646,4.828681,0.881149,0.149264,0.749625,30.344909,152.734741,342.74231,0.82713,27.403776,298.309313,13.075308,30.344909,1.791881,1.735969,1.995805,0.684166,1.179643,0.074169,0.102515,0.154654,3.539578,6.193395,0.104961,1.179643,1.791881,1.735969,0.039274,0.22773,-131.813241
1002369,58228.73887,2018,4,20,17,43,58.43912,0.19032,296.920992,-5.678808,123.606705,59.313964,123.351189,58.837775,0.647983,56.147495,54.757214,-32.313619,12.987529,105.409294,100.141387,99.929204,2.864828,330.084233,2.674119,0.876957,0.159835,0.736789,30.345043,148.226307,339.258269,0.821235,27.316769,297.830766,15.195194,30.345043,2.026012,1.986105,2.226615,0.858607,1.423913,0.090252,0.120805,0.183693,4.189403,7.403174,0.127697,1.423913,2.026012,1.986105,0.047117,0.264451,-126.621554
1002370,58228.73915,2018,4,20,17,44,22.68776,0.156,298.427469,-0.432226,118.065346,56.584934,117.845195,56.18533,0.591673,57.12937,55.751031,-20.951222,24.006905,106.854306,101.890491,231.10044,0.521031,291.351689,4.436434,1.016215,0.023053,0.992788,30.345317,139.965626,118.182268,1.024421,29.721119,300.447315,20.05052,30.345317,0.686887,0.693825,0.64927,0.413042,0.586216,0.055274,0.022054,0.040999,1.535819,22.076544,0.083727,0.586216,0.686887,0.693825,0.002627,0.348171,61.851698
1002371,58228.73946,2018,4,20,17,44,49.0892,0.14976,284.778987,-9.574455,137.909984,54.669516,137.59144,54.349695,0.457368,63.562381,62.369821,-33.22393,10.799039,100.746717,95.128115,107.985464,3.637563,13.860184,2.285766,1.885612,0.605648,0.743595,30.345615,153.978674,251.883727,2.589277,35.798447,284.966641,13.097971,30.345615,0.564558,0.747284,0.155293,0.786634,1.252162,0.452641,0.077219,0.034506,1.9342,15.231006,0.957498,1.252162,0.564558,0.747284,0.267333,0.228628,-45.820001
1002372,58228.73956,2018,4,20,17,44,57.6224,0.25896,297.044164,1.355512,117.769913,54.244786,117.534763,53.839358,0.619299,54.514383,53.089309,-33.535963,13.463292,104.589369,96.67588,121.127893,2.68578,294.785857,3.775648,0.908758,0.106265,0.812188,30.345712,134.442721,354.299891,0.866308,27.950409,299.374438,22.077103,30.345712,0.673915,0.66869,0.456388,0.552147,0.717336,0.048978,0.058612,0.09727,1.751255,6.271654,0.070159,0.717336,0.673915,0.66869,0.02028,0.382948,-152.048373
1002373,58228.73962,2018,4,20,17,45,2.8796,0.22464,285.231633,-0.127116,130.300673,47.27851,129.955568,46.998305,0.484451,56.903414,55.589136,-32.708352,13.999662,104.746946,96.170702,112.884444,2.795333,328.672304,2.787471,1.174757,0.395994,0.70956,30.34577,133.687292,272.044515,1.273274,31.621111,286.513796,22.440922,30.34577,0.447464,0.497791,0.239917,0.480289,0.514862,0.067702,0.021897,0.025076,1.288141,12.897589,0.110274,0.514862,0.447464,0.497791,0.231602,0.389879,-61.290924
1002374,58228.73968,2018,4,20,17,45,8.72024,0.20592,298.70586,-25.370222,136.418232,75.17786,136.161017,74.584176,0.658156,64.594148,63.371089,-33.585259,12.970972,106.314841,102.727909,134.827742,3.025943,317.174842,4.085446,1.48882,0.348349,0.97019,210.345837,171.581902,29.898005,1.816616,34.021836,295.80527,-4.468163,30.345837,0.34874,0.346014,0.159669,0.287463,1.194579,0.217271,0.088666,0.012707,0.804421,16.728143,0.401949,1.194579,0.34874,0.346014,0.083582,-0.077975,-25.560502
1002375,58228.74058,2018,4,20,17,46,25.88096,0.20904,252.62252,8.050415,177.543071,26.823282,176.059928,26.104447,0.752104,33.934154,32.052143,-29.259153,15.846219,93.022202,86.708033,245.097829,2.140667,296.107355,2.478995,0.965262,0.71966,0.270602,30.346709,53.484175,318.243192,0.948349,28.944023,249.972792,30.287229,30.346709,1.081598,1.139831,2.223464,1.03793,0.301954,0.052691,0.018773,0.021559,1.943024,7.103112,0.07777,0.301954,1.081598,1.139831,0.782717,0.534494,-50.121569
1002376,58228.7408,2018,4,20,17,46,45.03776,0.1872,305.376769,-1.980343,114.395924,62.309351,114.22054,61.853841,0.617491,59.260405,57.89454,-21.503963,20.374008,103.841425,98.701953,64.153912,2.837483,325.817891,4.367324,1.144178,0.257144,0.84996,30.346926,146.25987,104.293121,1.223884,31.3038,307.232311,17.001828,30.346926,0.455589,0.435891,0.207593,0.423689,0.807982,0.084979,0.033274,0.042183,1.239742,27.613493,0.136765,0.807982,0.455589,0.435891,-0.111844,0.295768,60.518535
1002377,58228.74102,2018,4,20,17,47,4.05728,0.20592,290.974334,-18.034538,138.231485,64.735304,137.919018,64.190487,0.655944,58.769985,57.474944,-31.713401,13.191858,108.416803,103.322404,115.331899,2.938362,338.999224,3.29299,0.956708,0.345039,0.626606,30.347141,171.564221,297.845436,0.935769,28.803232,289.948718,3.961748,30.347141,0.973986,0.905433,0.78946,0.563348,1.193436,0.083151,0.042398,0.081284,1.891815,27.190137,0.122551,1.193436,0.973986,0.905433,0.185573,0.069203,-74.822204
1002378,58228.74131,2018,4,20,17,47,29.52584,0.23088,292.196948,-7.613319,130.030134,57.080944,129.742842,56.688323,0.551068,59.437016,58.138493,-23.448616,22.063869,107.155951,99.523466,156.108331,2.783781,290.889407,4.114251,1.086554,0.239561,0.826258,30.347428,151.682861,265.362573,1.132601,30.647172,292.710673,14.090849,30.347428,0.304825,0.297275,0.280431,0.181659,0.281584,0.027347,0.014832,0.019833,0.638066,11.664377,0.042775,0.281584,0.304825,0.297275,0.134648,0.245456,-67.396884
1002379,58228.74144,2018,4,20,17,47,40.18376,0.16224,284.622865,3.299454,128.630941,43.8248,128.228731,43.501662,0.57595,50.105858,48.646813,-30.525663,10.127381,107.338993,101.368867,257.353216,0.542379,300.960277,3.514023,0.853852,0.411885,0.502163,30.347548,121.093702,315.613044,0.788994,26.816477,286.272884,25.91415,30.347548,1.52601,1.793605,0.124878,2.190804,1.860469,0.12208,0.054913,0.110719,5.784545,38.066766,0.171369,1.860469,1.52601,1.793605,0.230698,0.449272,-75.319758
1002380,58228.74171,2018,4,20,17,48,4.058,0.19344,307.117476,-19.284322,126.752196,75.327977,126.535242,74.713091,0.690544,63.191685,61.904667,-29.400581,11.634494,107.633075,104.306791,148.937293,2.243533,295.029524,4.412214,1.273845,0.263224,0.938538,210.347818,179.597001,313.141806,1.437721,32.526969,304.722072,-0.208999,30.347818,0.900957,0.848239,0.839403,0.350745,1.340223,0.176775,0.09683,0.044446,0.867017,141.707712,0.302355,1.340223,0.900957,0.848239,-0.071853,-0.00365,40.299276
1002381,58228.74205,2018,4,20,17,48,33.26744,0.23088,297.152971,7.353047,112.768856,49.649485,112.55635,49.317521,0.582763,53.434437,51.991475,-36.635403,9.309605,102.940714,95.340641,91.109098,2.246062,307.882857,3.350858,0.989465,0.033733,0.956088,30.348149,123.815592,61.06583,0.98424,29.325666,300.816718,27.931685,30.348149,2.563619,2.581896,2.539199,1.622247,1.811009,0.188243,0.080816,0.15908,5.580346,23.061252,0.286565,1.811009,2.563619,2.581896,-0.003349,0.482685,115.349486
1002382,58228.74215,2018,4,20,17,48,41.4044,0.18408,286.215074,5.514042,125.051228,43.035474,124.755922,42.89697,0.349133,63.529689,62.333151,-34.271284,8.92516,108.753224,100.474105,141.697534,0.935243,300.058184,3.629221,4.700368,0.804716,0.917909,30.34824,129.716039,216.274649,10.190555,39.499878,288.335481,27.92478,30.34824,2.11767,2.075469,2.626237,1.132666,1.180003,8.430476,0.135942,0.039777,3.418229,18.700836,41.159751,1.180003,2.11767,2.075469,0.194889,0.48322,-25.620041
1002383,58228.74232,2018,4,20,17,48,56.25248,0.1872,287.817412,-1.932381,130.138761,49.692709,129.854567,49.484778,0.375403,66.333776,65.170455,-26.978856,13.951365,114.58219,106.677086,83.848936,2.876234,346.814367,3.69858,4.769542,0.809242,0.909831,30.348408,143.22519,217.925007,10.416337,39.534137,289.034444,20.33501,30.348408,0.945627,0.899155,1.072719,0.47693,0.649029,1.908092,0.066111,0.020342,1.557176,9.392924,6.656716,0.649029,0.945627,0.899155,0.192312,0.353488,-26.562245
1002384,58228.74247,2018,4,20,17,49,9.05072,0.18408,275.023994,-12.907705,151.497571,52.44566,151.061829,52.014755,0.547047,56.745881,55.498542,-34.814861,11.202538,99.515358,93.377326,120.732801,3.080532,10.173283,2.633504,1.195117,0.727492,0.325679,30.348552,152.945876,307.220161,1.306519,31.821672,274.979404,10.442417,30.348552,1.971669,1.89251,1.872065,1.353243,1.763287,0.272604,0.040792,0.076091,4.997596,21.112987,0.45891,1.763287,1.971669,1.89251,0.440743,0.183133,-48.624022
1002385,58228.74283,2018,4,20,17,49,40.30688,0.26832,277.184797,-5.092396,144.595741,46.301531,144.107877,45.901068,0.575478,51.625761,50.251236,-35.30178,12.086354,102.105318,92.637543,138.823305,2.314648,327.956745,3.501722,0.904592,0.651746,0.315028,30.348906,132.586995,317.707287,0.860358,27.870685,277.533415,18.156841,30.348906,0.417259,0.476117,0.351861,0.387641,0.355055,0.027286,0.010934,0.017542,1.312515,4.524609,0.038949,0.355055,0.417259,0.476117,0.386804,0.317131,-54.976795
1002386,58228.74306,2018,4,20,17,50,0.19376,0.25272,298.139107,1.817315,117.5013,53.802284,117.27287,53.430089,0.583193,55.900072,54.504739,-26.313413,17.874729,102.60129,94.348527,149.281505,3.393685,269.115775,4.143787,0.991175,0.029077,0.962354,30.349131,135.152595,60.468584,0.986792,29.351723,300.632149,22.311906,30.349131,0.40434,0.40504,0.341224,0.283458,0.368196,0.032564,0.018742,0.044751,0.95001,111.809987,0.04866,0.368196,0.40434,0.40504,-4.19E-04,0.386958,116.741199
1002387,58228.74311,2018,4,20,17,50,4.256,0.14664,293.547711,-8.107158,129.76518,57.904505,129.441926,57.351889,0.730909,52.133939,50.681336,-25.189876,18.859071,106.785443,102.607099,222.873442,1.446761,287.485313,4.016239,0.725876,0.431888,0.412379,30.349177,148.799777,342.67937,0.618435,23.192911,293.989712,13.390363,30.349177,0.817413,0.966287,0.081078,1.12941,1.58008,0.052713,0.079382,0.088021,3.414855,15.109287,0.067629,1.58008,0.817413,0.966287,0.113111,0.23327,-88.790326
1002388,58228.74327,2018,4,20,17,50,18.22736,0.19968,310.066956,8.750705,102.034834,58.557298,101.941174,58.169225,0.58401,58.686449,57.300036,-1.487839,13.65707,109.95288,103.892626,70.730559,1.558954,293.714488,4.174967,1.689018,0.538984,0.778664,30.349335,128.567235,110.948369,2.195085,35.033566,315.122666,26.131179,30.349335,2.312337,2.527989,2.613341,1.149689,1.903627,0.784051,0.158252,0.08547,5.368487,35.292252,1.661301,1.903627,2.312337,2.527989,-0.233313,0.452992,46.541565
1002389,58228.74332,2018,4,20,17,50,23.0696,0.24648,294.664205,-12.800525,132.262247,62.193065,131.84823,61.092862,1.295648,41.067547,39.27474,-36.53647,12.10733,93.631497,88.747905,135.802732,3.075259,306.110731,2.222556,0.542149,0.869106,0.070964,30.349389,146.930316,357.090987,0.399189,11.321801,294.301244,8.580061,30.349389,0.330436,0.384517,0.079989,0.388487,0.505728,0.004586,0.014167,0.008283,2.363911,0.773951,0.005065,0.505728,0.330436,0.384517,0.109104,0.149659,-64.628626
1002390,58228.74367,2018,4,20,17,50,53.14016,0.14976,303.650886,9.458616,105.985401,52.913977,105.866247,52.690074,0.423942,64.844149,63.586259,-30.856568,16.401999,103.256343,97.280001,92.319839,2.409065,302.182121,2.132732,9.238537,0.896151,0.959411,30.349729,130.246912,154.762391,28.080498,40.644249,308.46592,28.513491,30.349729,1.818613,1.844304,1.762819,1.148324,1.762297,43.013639,0.213028,0.026484,3.620903,16.777508,201.976133,1.762297,1.818613,1.844304,-0.124325,0.492805,18.026392
1002391,58228.74395,2018,4,20,17,51,17.61656,0.18408,287.318261,-7.028557,135.195395,53.092334,134.885981,52.803951,0.437615,63.871338,62.677646,-25.071,20.559857,104.751193,97.546424,100.012379,2.139325,335.183274,3.776181,1.951271,0.573349,0.832511,30.350006,150.564574,238.020462,2.72569,36.016451,287.840015,15.342338,30.350006,0.097155,0.134919,4.77E-04,0.160681,0.231528,0.086152,0.01721,0.004713,0.359421,2.431578,0.180693,0.231528,0.097155,0.134919,0.216748,0.267384,-40.659175
1002392,58228.74414,2018,4,20,17,51,33.5816,0.19344,301.267665,30.287643,82.359981,40.713052,82.44574,40.530787,0.508909,51.249744,49.777352,-30.535477,16.116651,101.089458,93.364174,53.930259,2.597983,306.670355,1.914514,3.314007,0.711695,0.955443,30.350186,93.230411,151.884812,6.032955,38.498441,313.24086,49.138789,30.350186,3.205371,2.925472,3.583125,2.030749,1.601948,10.166968,0.230041,0.031641,4.616701,21.799316,50.955634,1.601948,3.205371,2.925472,-0.158456,0.832596,21.065117
1002393,58228.74421,2018,4,20,17,51,39.2756,0.19656,289.752475,8.845622,118.706225,42.608757,118.440729,42.457753,0.392942,59.622897,58.346939,-17.957715,26.075359,106.212079,97.616251,27.182506,1.175336,313.799295,4.81653,2.102514,0.540864,0.965339,30.35025,123.99632,207.341209,3.048655,36.46283,292.860032,30.728501,30.35025,0.333985,0.340539,0.500222,0.129941,0.119444,0.082587,0.016153,0.005177,0.505952,3.902708,0.179772,0.119444,0.333985,0.340539,0.120525,0.530188,-21.774745
1002394,58228.74445,2018,4,20,17,52,0.41048,0.1716,301.208849,-9.886245,125.016341,63.920176,124.778222,63.431002,0.626738,59.706201,58.376098,-37.144427,8.653793,106.340652,101.765315,105.372468,1.652804,314.269863,3.456997,1.016346,0.048521,0.967032,30.350489,159.561712,100.896577,1.024619,29.722902,301.24582,10.230041,30.350489,2.037718,1.971312,2.095607,0.872818,1.782707,0.155155,0.03598,0.115998,3.93664,13.94164,0.237883,1.782707,2.037718,1.971312,-0.010981,0.178314,76.599415
1002395,58228.74446,2018,4,20,17,52,1.07192,0.1248,281.556454,-25.316542,151.680911,66.008335,151.372357,65.592547,0.479497,69.442244,68.378221,-10.346148,18.838093,103.377697,99.533841,25.522514,4.472367,358.502869,8.200209,38.455137,0.981797,0.700015,210.350497,175.472793,67.181953,238.468785,41.522608,280.441928,-2.297518,30.350497,0.98451,0.903222,0.728351,0.652063,1.457085,9.158927,0.110103,0.04265,1.82694,13.725797,3.259643,1.457085,0.98451,0.903222,0.351293,-0.040254,-36.740838
1002396,58228.74451,2018,4,20,17,52,5.72072,0.27768,281.867236,5.759015,130.777485,39.479098,130.360137,39.2909,0.426606,54.909299,53.585284,-35.37602,10.366647,106.11898,94.345347,148.021039,1.888664,300.760503,3.856349,1.294798,0.451257,0.710511,30.350549,120.919337,266.66232,1.473341,32.69786,283.481746,28.642275,30.350549,0.383263,0.387879,0.400035,0.283691,0.218551,0.041646,0.016498,0.015243,0.751291,6.560501,0.071125,0.218551,0.383263,0.387879,0.270481,0.496006,-56.492666
1002397,58228.74457,2018,4,20,17,52,10.99664,0.18408,296.829922,-7.037339,126.516281,58.8682,126.278896,58.537811,0.474412,65.196482,63.974858,-25.835259,15.447636,108.116528,101.985879,74.190011,2.783855,336.968338,4.561561,1.931574,0.484038,0.996619,30.350609,154.665417,192.780271,2.684522,35.952712,297.47819,13.877118,30.350609,0.501453,0.531416,0.208704,0.529821,0.967004,0.345729,0.088873,0.003915,1.260686,7.37795,0.731898,0.967004,0.501453,0.531416,0.053482,0.241642,-10.647836
